base_min_wall_vol,take_min_edge,passive_size,clear_threshold,clear_size,smooth_alpha,day_-2_profit,day_-1_profit,total_profit,max_drawdown_pct
12,1.0,5,50,30,0.25,8348,7212,15560,0.4286
12,1.0,5,50,30,0.5,8179,7243,15422,0.4286
12,1.0,5,60,10,0.25,8348,6908,15256,0.4286
12,1.0,5,60,10,0.5,8179,7125,15304,0.4286
12,1.0,5,60,20,0.25,8348,6908,15256,0.4286
12,1.0,5,60,20,0.5,8179,7125,15304,0.4286
12,1.0,5,60,30,0.25,8348,6908,15256,0.4286
12,1.0,5,60,30,0.5,8179,7125,15304,0.4286
12,1.0,5,70,10,0.25,8348,6659,15007,0.4286
12,1.0,5,70,10,0.5,8179,7071,15250,0.4286
12,1.0,5,70,20,0.25,8348,6659,15007,0.4286
12,1.0,5,70,20,0.5,8179,7071,15250,0.4286
12,1.0,5,70,30,0.25,8348,6659,15007,0.4286
12,1.0,5,70,30,0.5,8179,7071,15250,0.4286
12,1.0,10,50,10,0.25,8348,7212,15560,0.4286
12,1.0,10,50,10,0.5,8179,7243,15422,0.4286
12,1.0,10,50,20,0.25,8348,7212,15560,0.4286
12,1.0,10,50,20,0.5,8179,7243,15422,0.4286
12,1.0,10,50,30,0.25,8348,7212,15560,0.4286
12,1.0,10,50,30,0.5,8179,7243,15422,0.4286
12,1.0,10,60,10,0.25,8348,6908,15256,0.4286
12,1.0,10,60,10,0.5,8179,7125,15304,0.4286
12,1.0,10,60,20,0.25,8348,6908,15256,0.4286
12,1.0,10,60,20,0.5,8179,7125,15304,0.4286
12,1.0,10,60,30,0.25,8348,6908,15256,0.4286
12,1.0,10,60,30,0.5,8179,7125,15304,0.4286
12,1.0,10,70,10,0.25,8348,6659,15007,0.4286
12,1.0,10,70,10,0.5,8179,7071,15250,0.4286
12,1.0,10,70,20,0.25,8348,6659,15007,0.4286
12,1.0,10,70,20,0.5,8179,7071,15250,0.4286
12,1.0,10,70,30,0.25,8348,6659,15007,0.4286
12,1.0,10,70,30,0.5,8179,7071,15250,0.4286
12,1.0,15,50,10,0.25,8348,7212,15560,0.4286
12,1.0,15,50,10,0.5,8179,7243,15422,0.4286
12,1.0,15,50,20,0.25,8348,7212,15560,0.4286
12,1.0,15,50,20,0.5,8179,7243,15422,0.4286
12,1.0,15,50,30,0.25,8348,7212,15560,0.4286
12,1.0,15,50,30,0.5,8179,7243,15422,0.4286
12,1.0,15,60,10,0.25,8348,6908,15256,0.4286
12,1.0,15,60,10,0.5,8179,7125,15304,0.4286
12,1.0,15,60,20,0.25,8348,6908,15256,0.4286
12,1.0,15,60,20,0.5,8179,7125,15304,0.4286
12,1.0,15,60,30,0.25,8348,6908,15256,0.4286
12,1.0,15,60,30,0.5,8179,7125,15304,0.4286
12,1.0,15,70,10,0.25,8348,6659,15007,0.4286
12,1.0,15,70,10,0.5,8179,7071,15250,0.4286
12,1.0,15,70,20,0.25,8348,6659,15007,0.4286
12,1.0,15,70,20,0.5,8179,7071,15250,0.4286
12,1.0,15,70,30,0.25,8348,6659,15007,0.4286
12,1.0,15,70,30,0.5,8179,7071,15250,0.4286
12,1.0,20,50,10,0.25,8348,7212,15560,0.4286
12,1.0,20,50,10,0.5,8179,7243,15422,0.4286
12,1.0,20,50,20,0.25,8348,7212,15560,0.4286
12,1.0,20,50,20,0.5,8179,7243,15422,0.4286
12,1.0,20,50,30,0.25,8348,7212,15560,0.4286
12,1.0,20,50,30,0.5,8179,7243,15422,0.4286
12,1.0,20,60,10,0.25,8348,6908,15256,0.4286
12,1.0,20,60,10,0.5,8179,7125,15304,0.4286
12,1.0,20,60,20,0.25,8348,6908,15256,0.4286
12,1.0,20,60,20,0.5,8179,7125,15304,0.4286
12,1.0,20,60,30,0.25,8348,6908,15256,0.4286
12,1.0,20,60,30,0.5,8179,7125,15304,0.4286
12,1.0,20,70,10,0.25,8348,6659,15007,0.4286
12,1.0,20,70,10,0.5,8179,7071,15250,0.4286
12,1.0,20,70,20,0.25,8348,6659,15007,0.4286
12,1.0,20,70,20,0.5,8179,7071,15250,0.4286
12,1.0,20,70,30,0.25,8348,6659,15007,0.4286
12,1.0,20,70,30,0.5,8179,7071,15250,0.4286
12,2.0,5,50,10,0.25,8348,7212,15560,0.4286
12,2.0,5,50,10,0.5,8179,7243,15422,0.4286
12,2.0,5,50,20,0.25,8348,7212,15560,0.4286
12,2.0,5,50,20,0.5,8179,7243,15422,0.4286
12,2.0,5,50,30,0.25,8348,7212,15560,0.4286
12,2.0,5,50,30,0.5,8179,7243,15422,0.4286
12,2.0,5,60,10,0.25,8348,6908,15256,0.4286
12,2.0,5,60,10,0.5,8179,7125,15304,0.4286
12,2.0,5,60,20,0.25,8348,6908,15256,0.4286
12,2.0,5,60,20,0.5,8179,7125,15304,0.4286
12,2.0,5,60,30,0.25,8348,6908,15256,0.4286
12,2.0,5,60,30,0.5,8179,7125,15304,0.4286
12,2.0,5,70,10,0.25,8348,6659,15007,0.4286
12,2.0,5,70,10,0.5,8179,7071,15250,0.4286
12,2.0,5,70,20,0.25,8348,6659,15007,0.4286
12,2.0,5,70,20,0.5,8179,7071,15250,0.4286
12,2.0,5,70,30,0.25,8348,6659,15007,0.4286
12,2.0,5,70,30,0.5,8179,7071,15250,0.4286
12,2.0,10,50,10,0.25,8348,7212,15560,0.4286
12,2.0,10,50,10,0.5,8179,7243,15422,0.4286
12,2.0,10,50,20,0.25,8348,7212,15560,0.4286
12,2.0,10,50,20,0.5,8179,7243,15422,0.4286
12,2.0,10,50,30,0.25,8348,7212,15560,0.4286
12,2.0,10,50,30,0.5,8179,7243,15422,0.4286
12,2.0,10,60,10,0.25,8348,6908,15256,0.4286
12,2.0,10,60,10,0.5,8179,7125,15304,0.4286
12,2.0,10,60,20,0.25,8348,6908,15256,0.4286
12,2.0,10,60,20,0.5,8179,7125,15304,0.4286
12,2.0,10,60,30,0.25,8348,6908,15256,0.4286
12,2.0,10,60,30,0.5,8179,7125,15304,0.4286
12,2.0,10,70,10,0.25,8348,6659,15007,0.4286
12,2.0,10,70,10,0.5,8179,7071,15250,0.4286
12,2.0,10,70,20,0.25,8348,6659,15007,0.4286
12,2.0,10,70,20,0.5,8179,7071,15250,0.4286
12,2.0,10,70,30,0.25,8348,6659,15007,0.4286
12,2.0,10,70,30,0.5,8179,7071,15250,0.4286
12,2.0,15,50,10,0.25,8348,7212,15560,0.4286
12,2.0,15,50,10,0.5,8179,7243,15422,0.4286
12,2.0,15,50,20,0.25,8348,7212,15560,0.4286
12,2.0,15,50,20,0.5,8179,7243,15422,0.4286
12,2.0,15,50,30,0.25,8348,7212,15560,0.4286
12,2.0,15,50,30,0.5,8179,7243,15422,0.4286
12,2.0,15,60,10,0.25,8348,6908,15256,0.4286
12,2.0,15,60,10,0.5,8179,7125,15304,0.4286
12,2.0,15,60,20,0.25,8348,6908,15256,0.4286
12,2.0,15,60,20,0.5,8179,7125,15304,0.4286
12,2.0,15,60,30,0.25,8348,6908,15256,0.4286
12,2.0,15,60,30,0.5,8179,7125,15304,0.4286
12,2.0,15,70,10,0.25,8348,6659,15007,0.4286
12,2.0,15,70,10,0.5,8179,7071,15250,0.4286
12,2.0,15,70,20,0.25,8348,6659,15007,0.4286
12,2.0,15,70,20,0.5,8179,7071,15250,0.4286
12,2.0,15,70,30,0.25,8348,6659,15007,0.4286
12,2.0,15,70,30,0.5,8179,7071,15250,0.4286
12,2.0,20,50,10,0.25,8348,7212,15560,0.4286
12,2.0,20,50,10,0.5,8179,7243,15422,0.4286
12,2.0,20,50,20,0.25,8348,7212,15560,0.4286
12,2.0,20,50,20,0.5,8179,7243,15422,0.4286
12,2.0,20,50,30,0.25,8348,7212,15560,0.4286
12,2.0,20,50,30,0.5,8179,7243,15422,0.4286
12,2.0,20,60,10,0.25,8348,6908,15256,0.4286
12,2.0,20,60,10,0.5,8179,7125,15304,0.4286
12,2.0,20,60,20,0.25,8348,6908,15256,0.4286
12,2.0,20,60,20,0.5,8179,7125,15304,0.4286
12,2.0,20,60,30,0.25,8348,6908,15256,0.4286
12,2.0,20,60,30,0.5,8179,7125,15304,0.4286
12,2.0,20,70,10,0.25,8348,6659,15007,0.4286
12,2.0,20,70,10,0.5,8179,7071,15250,0.4286
12,2.0,20,70,20,0.25,8348,6659,15007,0.4286
12,2.0,20,70,20,0.5,8179,7071,15250,0.4286
12,2.0,20,70,30,0.25,8348,6659,15007,0.4286
12,2.0,20,70,30,0.5,8179,7071,15250,0.4286
12,3.0,5,50,10,0.25,8213,7258,15471,0.4286
12,3.0,5,50,10,0.5,8179,7401,15580,0.4286
12,3.0,5,50,20,0.25,8213,7258,15471,0.4286
12,3.0,5,50,20,0.5,8179,7401,15580,0.4286
12,3.0,5,50,30,0.25,8213,7258,15471,0.4286
12,3.0,5,50,30,0.5,8179,7401,15580,0.4286
12,3.0,5,60,10,0.25,8213,7136,15349,0.4286
12,3.0,5,60,10,0.5,8179,7280,15459,0.4286
12,3.0,5,60,20,0.25,8213,7136,15349,0.4286
12,3.0,5,60,20,0.5,8179,7280,15459,0.4286
12,3.0,5,60,30,0.25,8213,7136,15349,0.4286
12,3.0,5,60,30,0.5,8179,7280,15459,0.4286
12,3.0,5,70,10,0.25,8213,6983,15196,0.4286
12,3.0,5,70,10,0.5,8179,7200,15379,0.4286
12,3.0,5,70,20,0.25,8213,6983,15196,0.4286
12,3.0,5,70,20,0.5,8179,7200,15379,0.4286
12,3.0,5,70,30,0.25,8213,6983,15196,0.4286
12,3.0,5,70,30,0.5,8179,7200,15379,0.4286
12,3.0,10,50,10,0.25,8213,7258,15471,0.4286
12,3.0,10,50,10,0.5,8179,7401,15580,0.4286
12,3.0,10,50,20,0.25,8213,7258,15471,0.4286
12,3.0,10,50,20,0.5,8179,7401,15580,0.4286
12,3.0,10,50,30,0.25,8213,7258,15471,0.4286
12,3.0,10,50,30,0.5,8179,7401,15580,0.4286
12,3.0,10,60,10,0.25,8213,7136,15349,0.4286
12,3.0,10,60,10,0.5,8179,7280,15459,0.4286
12,3.0,10,60,20,0.25,8213,7136,15349,0.4286
12,3.0,10,60,20,0.5,8179,7280,15459,0.4286
12,3.0,10,60,30,0.25,8213,7136,15349,0.4286
12,3.0,10,60,30,0.5,8179,7280,15459,0.4286
12,3.0,10,70,10,0.25,8213,6983,15196,0.4286
12,3.0,10,70,10,0.5,8179,7200,15379,0.4286
12,3.0,10,70,20,0.25,8213,6983,15196,0.4286
12,3.0,10,70,20,0.5,8179,7200,15379,0.4286
12,3.0,10,70,30,0.25,8213,6983,15196,0.4286
12,3.0,10,70,30,0.5,8179,7200,15379,0.4286
12,3.0,15,50,10,0.25,8213,7258,15471,0.4286
12,3.0,15,50,10,0.5,8179,7401,15580,0.4286
12,3.0,15,50,20,0.25,8213,7258,15471,0.4286
12,3.0,15,50,20,0.5,8179,7401,15580,0.4286
12,3.0,15,50,30,0.25,8213,7258,15471,0.4286
12,3.0,15,50,30,0.5,8179,7401,15580,0.4286
12,3.0,15,60,10,0.25,8213,7136,15349,0.4286
12,3.0,15,60,10,0.5,8179,7280,15459,0.4286
12,3.0,15,60,20,0.25,8213,7136,15349,0.4286
12,3.0,15,60,20,0.5,8179,7280,15459,0.4286
12,3.0,15,60,30,0.25,8213,7136,15349,0.4286
12,3.0,15,60,30,0.5,8179,7280,15459,0.4286
12,3.0,15,70,10,0.25,8213,6983,15196,0.4286
12,3.0,15,70,10,0.5,8179,7200,15379,0.4286
12,3.0,15,70,20,0.25,8213,6983,15196,0.4286
12,3.0,15,70,20,0.5,8179,7200,15379,0.4286
12,3.0,15,70,30,0.25,8213,6983,15196,0.4286
12,3.0,15,70,30,0.5,8179,7200,15379,0.4286
12,3.0,20,50,10,0.25,8213,7258,15471,0.4286
12,3.0,20,50,10,0.5,8179,7401,15580,0.4286
12,3.0,20,50,20,0.25,8213,7258,15471,0.4286
12,3.0,20,50,20,0.5,8179,7401,15580,0.4286
12,3.0,20,50,30,0.25,8213,7258,15471,0.4286
12,3.0,20,50,30,0.5,8179,7401,15580,0.4286
12,3.0,20,60,10,0.25,8213,7136,15349,0.4286
12,3.0,20,60,10,0.5,8179,7280,15459,0.4286
12,3.0,20,60,20,0.25,8213,7136,15349,0.4286
12,3.0,20,60,20,0.5,8179,7280,15459,0.4286
12,3.0,20,60,30,0.25,8213,7136,15349,0.4286
12,3.0,20,60,30,0.5,8179,7280,15459,0.4286
12,3.0,20,70,10,0.25,8213,6983,15196,0.4286
12,3.0,20,70,10,0.5,8179,7200,15379,0.4286
12,3.0,20,70,20,0.25,8213,6983,15196,0.4286
12,3.0,20,70,20,0.5,8179,7200,15379,0.4286
12,3.0,20,70,30,0.25,8213,6983,15196,0.4286
12,3.0,20,70,30,0.5,8179,7200,15379,0.4286
12,4.0,5,50,10,0.25,8213,7434,15647,0.4286
12,4.0,5,50,10,0.5,8179,7401,15580,0.4286
12,4.0,5,50,20,0.25,8213,7434,15647,0.4286
12,4.0,5,50,20,0.5,8179,7401,15580,0.4286
12,4.0,5,50,30,0.25,8213,7434,15647,0.4286
12,4.0,5,50,30,0.5,8179,7401,15580,0.4286
12,4.0,5,60,10,0.25,8213,7286,15499,0.4286
12,4.0,5,60,10,0.5,8179,7280,15459,0.4286
12,4.0,5,60,20,0.25,8213,7286,15499,0.4286
12,4.0,5,60,20,0.5,8179,7280,15459,0.4286
12,4.0,5,60,30,0.25,8213,7286,15499,0.4286
12,4.0,5,60,30,0.5,8179,7280,15459,0.4286
12,4.0,5,70,10,0.25,8213,7118,15331,0.4286
12,4.0,5,70,10,0.5,8179,7200,15379,0.4286
12,4.0,5,70,20,0.25,8213,7118,15331,0.4286
12,4.0,5,70,20,0.5,8179,7200,15379,0.4286
12,4.0,5,70,30,0.25,8213,7118,15331,0.4286
12,4.0,5,70,30,0.5,8179,7200,15379,0.4286
12,4.0,10,50,10,0.25,8213,7434,15647,0.4286
12,4.0,10,50,10,0.5,8179,7401,15580,0.4286
12,4.0,10,50,20,0.25,8213,7434,15647,0.4286
12,4.0,10,50,20,0.5,8179,7401,15580,0.4286
12,4.0,10,50,30,0.25,8213,7434,15647,0.4286
12,4.0,10,50,30,0.5,8179,7401,15580,0.4286
12,4.0,10,60,10,0.25,8213,7286,15499,0.4286
12,4.0,10,60,10,0.5,8179,7280,15459,0.4286
12,4.0,10,60,20,0.25,8213,7286,15499,0.4286
12,4.0,10,60,20,0.5,8179,7280,15459,0.4286
12,4.0,10,60,30,0.25,8213,7286,15499,0.4286
12,4.0,10,60,30,0.5,8179,7280,15459,0.4286
12,4.0,10,70,10,0.25,8213,7118,15331,0.4286
12,4.0,10,70,10,0.5,8179,7200,15379,0.4286
12,4.0,10,70,20,0.25,8213,7118,15331,0.4286
12,4.0,10,70,20,0.5,8179,7200,15379,0.4286
12,4.0,10,70,30,0.25,8213,7118,15331,0.4286
12,4.0,10,70,30,0.5,8179,7200,15379,0.4286
12,4.0,15,50,10,0.25,8213,7434,15647,0.4286
12,4.0,15,50,10,0.5,8179,7401,15580,0.4286
12,4.0,15,50,20,0.25,8213,7434,15647,0.4286
12,4.0,15,50,20,0.5,8179,7401,15580,0.4286
12,4.0,15,50,30,0.25,8213,7434,15647,0.4286
12,4.0,15,50,30,0.5,8179,7401,15580,0.4286
12,4.0,15,60,10,0.25,8213,7286,15499,0.4286
12,4.0,15,60,10,0.5,8179,7280,15459,0.4286
12,4.0,15,60,20,0.25,8213,7286,15499,0.4286
12,4.0,15,60,20,0.5,8179,7280,15459,0.4286
12,4.0,15,60,30,0.25,8213,7286,15499,0.4286
12,4.0,15,60,30,0.5,8179,7280,15459,0.4286
12,4.0,15,70,10,0.25,8213,7118,15331,0.4286
12,4.0,15,70,10,0.5,8179,7200,15379,0.4286
12,4.0,15,70,20,0.25,8213,7118,15331,0.4286
12,4.0,15,70,20,0.5,8179,7200,15379,0.4286
12,4.0,15,70,30,0.25,8213,7118,15331,0.4286
12,4.0,15,70,30,0.5,8179,7200,15379,0.4286
12,4.0,20,50,10,0.25,8213,7434,15647,0.4286
12,4.0,20,50,10,0.5,8179,7401,15580,0.4286
12,4.0,20,50,20,0.25,8213,7434,15647,0.4286
12,4.0,20,50,20,0.5,8179,7401,15580,0.4286
12,4.0,20,50,30,0.25,8213,7434,15647,0.4286
12,4.0,20,50,30,0.5,8179,7401,15580,0.4286
12,4.0,20,60,10,0.25,8213,7286,15499,0.4286
12,4.0,20,60,10,0.5,8179,7280,15459,0.4286
12,4.0,20,60,20,0.25,8213,7286,15499,0.4286
12,4.0,20,60,20,0.5,8179,7280,15459,0.4286
12,4.0,20,60,30,0.25,8213,7286,15499,0.4286
12,4.0,20,60,30,0.5,8179,7280,15459,0.4286
12,4.0,20,70,10,0.25,8213,7118,15331,0.4286
12,4.0,20,70,10,0.5,8179,7200,15379,0.4286
12,4.0,20,70,20,0.25,8213,7118,15331,0.4286
12,4.0,20,70,20,0.5,8179,7200,15379,0.4286
12,4.0,20,70,30,0.25,8213,7118,15331,0.4286
12,4.0,20,70,30,0.5,8179,7200,15379,0.4286
12,5.0,5,50,10,0.25,8213,7434,15647,0.4286
12,5.0,5,50,10,0.5,8179,7401,15580,0.4286
12,5.0,5,50,20,0.25,8213,7434,15647,0.4286
12,5.0,5,50,20,0.5,8179,7401,15580,0.4286
12,5.0,5,50,30,0.25,8213,7434,15647,0.4286
12,5.0,5,50,30,0.5,8179,7401,15580,0.4286
12,5.0,5,60,10,0.25,8213,7286,15499,0.4286
12,5.0,5,60,10,0.5,8179,7280,15459,0.4286
12,5.0,5,60,20,0.25,8213,7286,15499,0.4286
12,5.0,5,60,20,0.5,8179,7280,15459,0.4286
12,5.0,5,60,30,0.25,8213,7286,15499,0.4286
12,5.0,5,60,30,0.5,8179,7280,15459,0.4286
12,5.0,5,70,10,0.25,8213,7118,15331,0.4286
12,5.0,5,70,10,0.5,8179,7200,15379,0.4286
12,5.0,5,70,20,0.25,8213,7118,15331,0.4286
12,5.0,5,70,20,0.5,8179,7200,15379,0.4286
12,5.0,5,70,30,0.25,8213,7118,15331,0.4286
12,5.0,5,70,30,0.5,8179,7200,15379,0.4286
12,5.0,10,50,10,0.25,8213,7434,15647,0.4286
12,5.0,10,50,10,0.5,8179,7401,15580,0.4286
12,5.0,10,50,20,0.25,8213,7434,15647,0.4286
12,5.0,10,50,20,0.5,8179,7401,15580,0.4286
12,5.0,10,50,30,0.25,8213,7434,15647,0.4286
12,5.0,10,50,30,0.5,8179,7401,15580,0.4286
12,5.0,10,60,10,0.25,8213,7286,15499,0.4286
12,5.0,10,60,10,0.5,8179,7280,15459,0.4286
12,5.0,10,60,20,0.25,8213,7286,15499,0.4286
12,5.0,10,60,20,0.5,8179,7280,15459,0.4286
12,5.0,10,60,30,0.25,8213,7286,15499,0.4286
12,5.0,10,60,30,0.5,8179,7280,15459,0.4286
12,5.0,10,70,10,0.25,8213,7118,15331,0.4286
12,5.0,10,70,10,0.5,8179,7200,15379,0.4286
12,5.0,10,70,20,0.25,8213,7118,15331,0.4286
12,5.0,10,70,20,0.5,8179,7200,15379,0.4286
12,5.0,10,70,30,0.25,8213,7118,15331,0.4286
12,5.0,10,70,30,0.5,8179,7200,15379,0.4286
12,5.0,15,50,10,0.25,8213,7434,15647,0.4286
12,5.0,15,50,10,0.5,8179,7401,15580,0.4286
12,5.0,15,50,20,0.25,8213,7434,15647,0.4286
12,5.0,15,50,20,0.5,8179,7401,15580,0.4286
12,5.0,15,50,30,0.25,8213,7434,15647,0.4286
12,5.0,15,50,30,0.5,8179,7401,15580,0.4286
12,5.0,15,60,10,0.25,8213,7286,15499,0.4286
12,5.0,15,60,10,0.5,8179,7280,15459,0.4286
12,5.0,15,60,20,0.25,8213,7286,15499,0.4286
12,5.0,15,60,20,0.5,8179,7280,15459,0.4286
12,5.0,15,60,30,0.25,8213,7286,15499,0.4286
12,5.0,15,60,30,0.5,8179,7280,15459,0.4286
12,5.0,15,70,10,0.25,8213,7118,15331,0.4286
12,5.0,15,70,10,0.5,8179,7200,15379,0.4286
12,5.0,15,70,20,0.25,8213,7118,15331,0.4286
12,5.0,15,70,20,0.5,8179,7200,15379,0.4286
12,5.0,15,70,30,0.25,8213,7118,15331,0.4286
12,5.0,15,70,30,0.5,8179,7200,15379,0.4286
12,5.0,20,50,10,0.25,8213,7434,15647,0.4286
12,5.0,20,50,10,0.5,8179,7401,15580,0.4286
12,5.0,20,50,20,0.25,8213,7434,15647,0.4286
12,5.0,20,50,20,0.5,8179,7401,15580,0.4286
12,5.0,20,50,30,0.25,8213,7434,15647,0.4286
12,5.0,20,50,30,0.5,8179,7401,15580,0.4286
12,5.0,20,60,10,0.25,8213,7286,15499,0.4286
12,5.0,20,60,10,0.5,8179,7280,15459,0.4286
12,5.0,20,60,20,0.25,8213,7286,15499,0.4286
12,5.0,20,60,20,0.5,8179,7280,15459,0.4286
12,5.0,20,60,30,0.25,8213,7286,15499,0.4286
12,5.0,20,60,30,0.5,8179,7280,15459,0.4286
12,5.0,20,70,10,0.25,8213,7118,15331,0.4286
12,5.0,20,70,10,0.5,8179,7200,15379,0.4286
12,5.0,20,70,20,0.25,8213,7118,15331,0.4286
12,5.0,20,70,20,0.5,8179,7200,15379,0.4286
12,5.0,20,70,30,0.25,8213,7118,15331,0.4286
12,5.0,20,70,30,0.5,8179,7200,15379,0.4286
